"","Ubar","B","m","total_var","lambda","r","v_com","v_obs","v_old","v","gamma"
"Treatment (Prompt = 1, No Prompt = 0)","0.00100","5e-04","150.00000","0.00151","0.33763","0.50973","95.00000","61.64088","1307.07922","58.86486","0.35904"
